,timestamp,time,KRW,volumeto
348,2018-01-25 20:00:00,1516878000,0.0,0.0
349,2018-01-25 21:00:00,1516881600,0.0,0.0
350,2018-01-25 22:00:00,1516885200,0.0,0.0
351,2018-01-25 23:00:00,1516888800,0.0,0.0
352,2018-01-26 00:00:00,1516892400,0.0,0.0
353,2018-01-26 01:00:00,1516896000,0.0,0.0
354,2018-01-26 02:00:00,1516899600,0.0,0.0
355,2018-01-26 03:00:00,1516903200,0.0,0.0
356,2018-01-26 04:00:00,1516906800,0.0,0.0
357,2018-01-26 05:00:00,1516910400,0.0,0.0
358,2018-01-26 06:00:00,1516914000,0.0,0.0
359,2018-01-26 07:00:00,1516917600,0.0,0.0
360,2018-01-26 08:00:00,1516921200,0.0,0.0
361,2018-01-26 09:00:00,1516924800,0.0,0.0
362,2018-01-26 10:00:00,1516928400,0.0,0.0
363,2018-01-26 11:00:00,1516932000,0.0,0.0
364,2018-01-26 12:00:00,1516935600,0.0,0.0
365,2018-01-26 13:00:00,1516939200,0.0,0.0
366,2018-01-26 14:00:00,1516942800,0.0,0.0
367,2018-01-26 15:00:00,1516946400,0.0,0.0
368,2018-01-26 16:00:00,1516950000,0.0,0.0
369,2018-01-26 17:00:00,1516953600,0.0,0.0
370,2018-01-26 18:00:00,1516957200,0.0,0.0
371,2018-01-26 19:00:00,1516960800,0.0,0.0
372,2018-01-26 20:00:00,1516964400,0.0,0.0
373,2018-01-26 21:00:00,1516968000,0.0,0.0
374,2018-01-26 22:00:00,1516971600,0.0,0.0
375,2018-01-26 23:00:00,1516975200,0.0,0.0
376,2018-01-27 00:00:00,1516978800,0.0,0.0
377,2018-01-27 01:00:00,1516982400,0.0,0.0
378,2018-01-27 02:00:00,1516986000,0.0,0.0
379,2018-01-27 03:00:00,1516989600,0.0,0.0
380,2018-01-27 04:00:00,1516993200,0.0,0.0
381,2018-01-27 05:00:00,1516996800,0.0,0.0
382,2018-01-27 06:00:00,1517000400,0.0,0.0
383,2018-01-27 07:00:00,1517004000,0.0,0.0
384,2018-01-27 08:00:00,1517007600,0.0,0.0
385,2018-01-27 09:00:00,1517011200,0.0,0.0
386,2018-01-27 10:00:00,1517014800,0.0,0.0
387,2018-01-27 11:00:00,1517018400,0.0,0.0
388,2018-01-27 12:00:00,1517022000,0.0,0.0
389,2018-01-27 13:00:00,1517025600,0.0,0.0
390,2018-01-27 14:00:00,1517029200,0.0,0.0
391,2018-01-27 15:00:00,1517032800,0.0,0.0
392,2018-01-27 16:00:00,1517036400,0.0,0.0
393,2018-01-27 17:00:00,1517040000,0.0,0.0
394,2018-01-27 18:00:00,1517043600,0.0,0.0
395,2018-01-27 19:00:00,1517047200,0.0,0.0
396,2018-01-27 20:00:00,1517050800,0.0,0.0
397,2018-01-27 21:00:00,1517054400,0.0,0.0
398,2018-01-27 22:00:00,1517058000,0.0,0.0
399,2018-01-27 23:00:00,1517061600,0.0,0.0
400,2018-01-28 00:00:00,1517065200,0.0,0.0
